2	0.000000	321	292	0	3
3	0.050000	361	303	0	3
4	0.100000	401	282	0	3
5	0.150000	411	307	0	3
6	0.200000	371	293	0	3
7	0.250000	331	295	0	3
8	0.300000	291	292	0	3
9	0.350000	251	294	0	3
10	0.400000	221	287	0	3
11	0.450000	261	282	0	3
12	0.500000	301	283	0	3
13	0.550000	341	303	0	3
14	0.600000	381	282	0	3
15	0.650000	421	275	0	3
16	0.700000	391	292	0	3
17	0.750000	351	308	0	3
18	0.800000	311	300	0	3
19	0.850000	271	293	0	3
20	0.900000	231	281	0	3
21	0.950000	241	307	0	3
22	1.000000	281	276	0	3
23	1.050000	321	273	0	3
24	1.100000	361	287	0	3
25	1.150000	401	282	0	3
26	1.200000	411	269	0	3
27	1.250000	371	274	0	3
28	1.300000	331	284	0	3
29	1.350000	291	271	0	3
30	1.400000	251	303	0	3
31	1.450000	221	285	0	3
32	1.500000	261	281	0	3
33	1.550000	301	283	0	3
34	1.600000	341	281	0	3
35	1.650000	381	266	0	3
36	1.700000	421	276	0	3
37	1.750000	391	283	0	3
38	1.800000	351	273	0	3
39	1.850000	311	288	0	3
40	1.900000	271	289	0	3
41	1.950000	231	292	0	3
42	2.000000	241	274	0	3
43	2.050000	281	272	0	3
44	2.100000	321	281	0	3
45	2.150000	361	291	0	3
46	2.200000	401	284	0	3
47	2.250000	411	296	0	3
48	2.300000	371	284	0	3
49	2.350000	331	297	0	3
50	2.400000	291	283	0	3
51	2.450000	251	283	0	3
52	2.500000	221	282	0	3
53	2.550000	261	284	0	3
54	2.600000	301	286	0	3
55	2.650000	341	289	0	3
56	2.700000	381	297	0	3
57	2.750000	421	283	0	3
58	2.800000	391	300	0	3
59	2.850000	351	286	0	3
60	2.900000	311	293	0	3
61	2.950000	271	278	0	3
62	3.000000	231	292	0	3
63	3.050000	241	288	0	3
64	3.100000	281	282	0	3
65	3.150000	321	278	0	3
66	3.200000	361	272	0	3
67	3.250000	401	295	0	3
68	3.300000	411	278	0	3
69	3.350000	371	285	0	3
70	3.400000	331	286	0	3
71	3.450000	291	283	0	3
72	3.500000	251	252	0	3
73	3.550000	221	298	0	3
74	3.600000	261	283	0	3
75	3.650000	301	279	0	3
76	3.700000	341	278	0	3
77	3.750000	381	264	0	3
78	3.800000	421	290	0	3
79	3.850000	391	281	0	3
80	3.900000	351	286	0	3
81	3.950000	311	276	0	3
82	4.000000	271	280	0	3
83	4.050000	231	283	0	3
84	4.100000	241	298	0	3
85	4.150000	281	294	0	3
86	4.200000	321	299	0	3
87	4.250000	361	266	0	3
88	4.300000	401	285	0	3
89	4.350000	411	265	0	3
90	4.400000	371	283	0	3
91	4.450000	331	304	0	3
92	4.500000	291	294	0	3
93	4.550000	251	286	0	3
94	4.600000	221	288	0	3
